MODEL,SCENARIO,REGION,VARIABLE,UNIT,1950,1955,1960,1965,1970,1975,1980,1985,1990,1995,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged90-94|Primary Education,million,,,,,,,,,,,,,0.074812566,0.081365504,0.078004102,0.060990619,0.053161053,0.051897859,0.051589718,0.052452939,0.065152473,0.081192887,0.084563509,0.104090111,0.074253091,0.084491503,0.082335422,0.077433772,0.066289504,0.061637907,0.055585719,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged90-94|Secondary Education,million,,,,,,,,,,,,,0.26913067,0.36836891,0.399029465,0.413946432,0.486090635,0.615747604,0.807991066,1.068618906,1.394252568,1.555042035,1.528624996,1.723821277,1.95217065,2.460233853,2.781624596,2.95719748,2.914215681,3.177812702,3.420336545,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged90-94|Tertiary Education,million,,,,,,,,,,,,,0.10241166,0.156787496,0.186857878,0.221502128,0.277369781,0.430172951,0.707873667,0.809569305,0.91718169,1.061173936,1.128270865,1.262890872,1.474371982,1.955827962,2.341890162,2.679253748,2.865530899,3.418570976,4.056058431,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged95-99,million,,,,,,,,,,,,,0.084962,0.144441039,0.202589045,0.229023604,0.250577381,0.303925081,0.426297521,0.63076127,0.808321986,1.04353774,1.23891679,1.328083688,1.575864951,1.878895999,2.533524586,3.062954516,3.513237504,3.751395831,4.442089398,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged95-99|No Education,million,,,,,,,,,,,,,0.001654081,0.002329117,0.002845555,0.002911045,0.00256607,0.002396302,0.002425385,0.002863918,0.003429883,0.004320132,0.004704085,0.004847952,0.00560234,0.006049153,0.006195451,0.002547884,0.002501939,0.002117731,0.001879127,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged95-99|Primary Education,million,,,,,,,,,,,,,0.017118692,0.023230985,0.026043166,0.025729012,0.020934059,0.018828666,0.019117601,0.019591042,0.020635318,0.026766605,0.034714688,0.037909727,0.048911302,0.0365083,0.043405534,0.044156952,0.043218227,0.038477806,0.03710038,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged95-99|Secondary Education,million,,,,,,,,,,,,,0.049139783,0.085792843,0.121311371,0.135781899,0.147052152,0.178807576,0.236398435,0.321159765,0.441969455,0.604845678,0.705356063,0.730656306,0.867017232,1.032027854,1.36392338,1.612686154,1.790253727,1.839941357,2.084761132,,,,,,,,,,
IIASA-WiC POP,SSP2_v9_130115,USA,Population|Male|Aged95-99|Tertiary Education,million,,,,,,,,,,,,,0.017049444,0.033088094,0.052388953,0.064601648,0.080025101,0.103892537,0.1683561,0.287146546,0.342287331,0.407605325,0.494141955,0.554669702,0.654334077,0.804310693,1.120000221,1.403563526,1.677263611,1.870858937,2.31834876,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population,million,,,,,,,,,,,,,310.383948,322.0951367,333.6340308,344.4607297,353.7653665,362.096494,369.195741,374.8182166,379.1538118,382.8718704,386.150326,388.5161534,389.6529536,389.2593211,387.1286119,383.3514322,378.2191444,371.9591798,364.5836505,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female,million,,,,,,,,,,,,,157.244385,162.9643239,168.6608539,174.0896275,178.8379999,183.1249268,186.7788553,189.6635093,191.8570377,193.7176076,195.3909002,196.6642212,197.3809108,197.3664955,196.480802,194.733981,192.2615632,189.1814373,185.5300596,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged0-4,million,,,,,,,,,,,,,10.583318,9.536949423,9.671328201,9.566545171,9.198232959,9.221612743,9.177779057,8.940752331,8.602939459,8.41932183,8.249315476,8.093767659,7.923689951,7.687491597,7.390638508,7.089251378,6.810795395,6.544659377,6.270182676,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged0-4|No Education,million,,,,,,,,,,,,,10.583318,9.536949423,9.671328201,9.566545171,9.198232959,9.221612743,9.177779057,8.940752331,8.602939459,8.41932183,8.249315476,8.093767659,7.923689951,7.687491597,7.390638508,7.089251378,6.810795395,6.544659377,6.270182676,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged10-14,million,,,,,,,,,,,,,9.661107,10.32799206,10.92675846,9.890362615,10.00358663,9.870829527,9.478531817,9.491088986,9.439496541,9.192451268,8.839478607,8.630738346,8.427421064,8.240134209,8.040608217,7.775692622,7.451241217,7.12377196,6.820666453,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged10-14|No Education,million,,,,,,,,,,,,,9.661107,10.32799206,10.92675846,9.890362615,10.00358663,9.870829527,9.478531817,9.491088986,9.439496541,9.192451268,8.839478607,8.630738346,8.427421064,8.240134209,8.040608217,7.775692622,7.451241217,7.12377196,6.820666453,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged100+,million,,,,,,,,,,,,,0.048266,0.083233614,0.127149846,0.170172213,0.205569915,0.214840854,0.260758101,0.366797221,0.553867861,0.775322048,1.06751715,1.381054252,1.61878233,2.000749701,2.498436407,3.365523106,4.333097028,5.313572613,6.160431865,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged100+|No Education,million,,,,,,,,,,,,,9.92E-04,0.001563401,0.002051259,0.002400849,0.002758418,0.002552416,0.00260441,0.002410516,0.002856558,0.003640989,0.004258893,0.005348993,0.005213133,0.005689987,0.007320478,0.008347879,0.006020093,0.005640187,0.005987376,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged100+|Primary Education,million,,,,,,,,,,,,,0.012220701,0.017500003,0.019803034,0.020551931,0.020339154,0.017218233,0.01561895,0.015398187,0.017544864,0.020118176,0.025553279,0.032777671,0.039052176,0.049616899,0.04277888,0.051987034,0.064926519,0.079862453,0.093276872,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged100+|Secondary Education,million,,,,,,,,,,,,,0.030862336,0.055533793,0.087532668,0.121654278,0.146741051,0.152326432,0.180516329,0.24024617,0.330496018,0.438667659,0.605926295,0.768987093,0.857003884,1.021887343,1.242660161,1.785934569,2.432456835,3.13159811,3.694531554,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged100+|Tertiary Education,million,,,,,,,,,,,,,0.004191399,0.008636417,0.017762886,0.025565155,0.035731292,0.042743773,0.062018413,0.108742347,0.202970422,0.312895224,0.431778681,0.573940494,0.717513136,0.923555473,1.205676888,1.519253625,1.829693582,2.096471863,2.366636063,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged15-19,million,,,,,,,,,,,,,10.545028,9.728523823,10.3912085,10.9920088,9.960423799,10.07111937,9.934531964,9.538974134,9.550528508,9.498437741,9.250578225,8.889255606,8.672821653,8.461957558,8.267212733,8.060382059,7.788231115,7.456725127,7.122458759,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged15-19|No Education,million,,,,,,,,,,,,,0.019901728,0.025690504,0.027440482,0.029027039,0.026302891,0.02659521,0.026234518,0.025189952,0.025220464,0.025082906,0.024428374,0.023474215,0.022902669,0.022345831,0.021831561,0.021285375,0.020566695,0.019691274,0.018808563,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged15-19|Primary Education,million,,,,,,,,,,,,,1.710133189,1.823567292,1.947784504,2.060401772,1.867035882,1.88778526,1.862182576,1.78803707,1.790202884,1.780438708,1.733978576,1.666250304,1.625680749,1.586155239,1.549651212,1.510881749,1.459868299,1.397729018,1.335072316,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged15-19|Secondary Education,million,,,,,,,,,,,,,8.814993083,7.879266027,8.415983518,8.90257999,8.067085025,8.1567389,8.04611487,7.725747112,7.735105159,7.692916126,7.492171275,7.199531088,7.024238235,6.853456488,6.69572996,6.528214936,6.307796121,6.039304835,5.76857788,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged15-19|Tertiary Education,million,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged20-24,million,,,,,,,,,,,,,10.516908,10.62567955,9.807522467,10.46852557,11.07279444,10.04640316,10.15701638,10.01852521,9.620942822,9.632927496,9.581312437,9.322169225,8.949801679,8.722892846,8.501501148,8.296241605,8.079021694,7.796556333,7.454950644,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged20-24|No Education,million,,,,,,,,,,,,,0.016986425,0.017078157,0.015763172,0.016825571,0.017796784,0.016147113,0.016324897,0.016102306,0.015463291,0.015482553,0.015399595,0.014983086,0.014384597,0.014019897,0.013664065,0.013334161,0.012985033,0.01253104,0.011981993,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged20-24|Primary Education,million,,,,,,,,,,,,,0.914781493,1.129827658,1.042833081,1.113117488,1.177369349,1.068233246,1.079994741,1.065268986,1.022994083,1.024268412,1.018780187,0.99122551,0.951631698,0.9275045,0.903963939,0.882138708,0.859041732,0.829007213,0.792684307,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged20-24|Secondary Education,million,,,,,,,,,,,,,6.325832561,6.906545076,6.544337975,7.166423638,7.58008712,6.8774519,6.953174234,6.858367531,6.586195124,6.594399455,6.559065408,6.381664108,6.126752987,5.971418331,5.819860532,5.679346299,5.530644374,5.337277464,5.103424944,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged20-24|Tertiary Education,million,,,,,,,,,,,,,3.25930752,2.572228655,2.204588239,2.172158872,2.297541189,2.084570898,2.107522505,2.078786384,1.996290325,1.998777076,1.988067248,1.934296521,1.857032396,1.809950118,1.764012613,1.721422438,1.676350555,1.617740617,1.5468594,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged25-29,million,,,,,,,,,,,,,10.744192,11.18261932,11.25170065,10.42754466,11.08840976,11.7144867,10.69398601,10.80523288,10.65336486,10.23758545,10.24771481,10.11707079,9.775809395,9.322822562,9.019435203,8.721775932,8.441122048,8.149629668,7.794086868,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged25-29|No Education,million,,,,,,,,,,,,,0.043075638,0.017466592,0.017574493,0.01628721,0.017319442,0.018297337,0.016703375,0.016877136,0.016639928,0.015990505,0.016006326,0.015802268,0.015269238,0.014561699,0.014087826,0.0136229,0.013184535,0.012729241,0.012173904,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged25-29|Primary Education,million,,,,,,,,,,,,,0.247953129,0.317968113,0.319932381,0.296498218,0.315289345,0.333091302,0.304074247,0.307237456,0.30291922,0.291096892,0.291384911,0.287670162,0.277966689,0.2650864,0.256459843,0.247996159,0.240016008,0.231727674,0.221618122,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged25-29|Secondary Education,million,,,,,,,,,,,,,6.272013722,7.237783609,7.54190249,7.229885141,7.688092602,8.122179872,7.414620895,7.491753348,7.386456431,7.098177886,7.105201027,7.01461966,6.778007804,6.463931684,6.253579599,6.047199055,5.852609109,5.650504348,5.403990553,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged25-29|Tertiary Education,million,,,,,,,,,,,,,4.18114951,3.60940101,3.372291287,2.884874092,3.06770837,3.240918192,2.958587489,2.989364937,2.947349283,2.832320166,2.835122545,2.798978701,2.704565664,2.57924278,2.495307936,2.412957819,2.335312396,2.254668405,2.156304289,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged30-34,million,,,,,,,,,,,,,9.760926,11.28103359,11.74236253,11.78978594,10.97874118,11.62007078,12.25870897,11.26842564,11.36731698,11.19167151,10.75108938,10.69709536,10.49859352,10.08786953,9.567452472,9.200253537,8.839533977,8.497176133,8.146420574,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged30-34|No Education,million,,,,,,,,,,,,,0.051150683,0.045040892,0.018340878,0.01841495,0.017148146,0.018149865,0.01914738,0.017600616,0.017755079,0.017480731,0.016792567,0.016708232,0.016398184,0.015756657,0.014943796,0.014370253,0.013806831,0.013272088,0.012724228,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged30-34|Primary Education,million,,,,,,,,,,,,,0.199758995,0.24029408,0.242711587,0.243691816,0.226927732,0.240183848,0.253384334,0.232915434,0.234959493,0.231328946,0.222222228,0.221106186,0.217003204,0.208513646,0.19775676,0.190166854,0.182710874,0.175634426,0.1683844,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged30-34|Secondary Education,million,,,,,,,,,,,,,5.052773552,6.444241036,7.082123214,7.450491167,6.937955838,7.343240595,7.746824529,7.121020361,7.183514206,7.072516005,6.794092521,6.759971293,6.634529135,6.374974343,6.046099608,5.814050236,5.58609547,5.36974429,5.14808622,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged30-34|Tertiary Education,million,,,,,,,,,,,,,4.45724277,4.551457587,4.399186852,4.077188004,3.796709463,4.018496472,4.239352726,3.896889231,3.931088205,3.870345829,3.717982064,3.699309649,3.630662999,3.488624889,3.308652308,3.181666194,3.056920803,2.938525329,2.817225725,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged35-39,million,,,,,,,,,,,,,10.122154,10.07749068,11.60535201,12.0911121,12.12593984,11.33220922,11.95924158,12.60595157,11.64440703,11.73492201,11.54381049,11.05809278,10.96179523,10.71785799,10.26014315,9.693587381,9.28210546,8.877717199,8.493257751,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged35-39|No Education,million,,,,,,,,,,,,,0.048368426,0.052691822,0.046239495,0.018849184,0.018906419,0.017671262,0.018651285,0.019662206,0.018164994,0.018308567,0.018012907,0.017257112,0.017108751,0.016729772,0.016016834,0.015133681,0.014492372,0.013861913,0.013262366,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged35-39|Primary Education,million,,,,,,,,,,,,,0.364769377,0.205956444,0.246897577,0.249643546,0.250388168,0.234016839,0.246982523,0.260356198,0.240516516,0.242404166,0.238475473,0.228457369,0.226482324,0.221455433,0.212009351,0.200311925,0.191817047,0.183467056,0.175527381,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged35-39|Secondary Education,million,,,,,,,,,,,,,5.332093906,5.215878432,6.628597395,7.291480153,7.661978817,7.160518426,7.556789589,7.965500935,7.357991422,7.415256435,7.294566465,6.987700644,6.926903612,6.772805314,6.48360916,6.125625179,5.865628891,5.610108874,5.367176802,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged35-39|Tertiary Education,million,,,,,,,,,,,,,4.376922291,4.60296398,4.683617542,4.531139222,4.194666433,3.920002694,4.136818185,4.360432229,4.027734097,4.058952845,3.992755641,3.824677658,3.791300545,3.706867468,3.548507801,3.352516597,3.21016715,3.070279356,2.937291201,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged40-44,million,,,,,,,,,,,,,10.273113,10.27967842,10.2663979,11.79966981,12.30496778,12.33721188,11.55859974,12.18064115,12.83634131,11.89629907,11.98560037,11.76875821,11.25056198,11.12334993,10.84626666,10.35407232,9.753384988,9.308861064,8.872488288,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged40-44|No Education,million,,,,,,,,,,,,,0.053715501,0.048954005,0.053506266,0.046875085,0.019130848,0.019188945,0.017984042,0.018957808,0.019984951,0.018527989,0.018673369,0.018341546,0.017538877,0.017345063,0.016917025,0.016152803,0.015218619,0.014527469,0.013848497,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged40-44|Primary Education,million,,,,,,,,,,,,,0.358193145,0.369684177,0.209402957,0.250592275,0.25366583,0.254398971,0.238390478,0.251265117,0.264841591,0.245496672,0.247387413,0.242957234,0.23229671,0.229703915,0.224012133,0.21387244,0.201486349,0.19232151,0.183320994,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged40-44|Secondary Education,million,,,,,,,,,,,,,5.564557419,5.414093313,5.312521101,6.738272714,7.419046415,7.794157928,7.302443913,7.695610656,8.110071367,7.516340596,7.572946797,7.436110988,7.108828338,7.028574233,6.853604136,6.542688516,6.163196201,5.882366002,5.60667134,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged40-44|Tertiary Education,million,,,,,,,,,,,,,4.296646936,4.446946928,4.690967576,4.763929733,4.613124683,4.26946604,3.99978131,4.214807572,4.441443402,4.115933815,4.146592786,4.071348442,3.891898051,3.847726716,3.751733362,3.581358563,3.373483819,3.219646083,3.068647457,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged45-49,million,,,,,,,,,,,,,11.582028,10.31482773,10.34450743,10.35237724,11.88954794,12.41245654,12.44876668,11.68665975,12.3105827,12.97584442,12.05408748,12.13203175,11.89747289,11.35755699,11.20878587,10.90868131,10.39274294,9.76861132,9.301505729,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged45-49|No Education,million,,,,,,,,,,,,,0.076386774,0.05365056,0.049020485,0.053707246,0.047035928,0.019225749,0.019297113,0.01812776,0.019107835,0.020153777,0.018734879,0.018868351,0.01851386,0.017682432,0.017458706,0.016998235,0.016200247,0.015232319,0.014508094,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged45-49|Primary Education,million,,,,,,,,,,,,,0.390662664,0.358503281,0.370908498,0.210564682,0.251878224,0.255332089,0.256208531,0.240615526,0.253555375,0.267359458,0.248464322,0.250164445,0.245405789,0.234334997,0.231324725,0.225183323,0.2145774,0.201727877,0.192112377,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged45-49|Secondary Education,million,,,,,,,,,,,,,6.649489529,5.585662206,5.446804538,5.355389915,6.787732436,7.481897866,7.862794876,7.381796725,7.776258436,8.196880488,7.614977226,7.664573774,7.516683909,7.175819402,7.082045541,6.892623525,6.566792178,6.17256052,5.877517505,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged45-49|Tertiary Education,million,,,,,,,,,,,,,4.465489034,4.31701168,4.477773912,4.732715399,4.802901356,4.656000833,4.310466159,4.046119743,4.26166105,4.491450695,4.171911051,4.198425178,4.116869333,3.929720158,3.877956896,3.773876227,3.595173118,3.379090605,3.217367753,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged5-9,million,,,,,,,,,,,,,10.205516,10.7999155,9.75801345,9.878264223,9.754733504,9.370540241,9.385979176,9.336803836,9.092780681,8.745109957,8.549914693,8.359730835,8.184892743,7.997335659,7.744181468,7.431107033,7.114473232,6.821677667,6.542055819,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged5-9|No Education,million,,,,,,,,,,,,,10.205516,10.7999155,9.75801345,9.878264223,9.754733504,9.370540241,9.385979176,9.336803836,9.092780681,8.745109957,8.549914693,8.359730835,8.184892743,7.997335659,7.744181468,7.431107033,7.114473232,6.821677667,6.542055819,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged50-54,million,,,,,,,,,,,,,11.322948,11.50171237,10.2817087,10.33473966,10.36261957,11.90322759,12.4411788,12.48696302,11.74478673,12.37456873,13.05077624,12.1221297,12.19403375,11.95046547,11.39907427,11.23791581,10.92454645,10.39503763,9.757747567,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged50-54|No Education,million,,,,,,,,,,,,,0.072906757,0.075282592,0.053097656,0.048652855,0.053431178,0.046831768,0.019174674,0.019270727,0.018146173,0.019140685,0.020209505,0.018792439,0.018922578,0.018560705,0.017718066,0.017479861,0.017003229,0.016188237,0.015203321,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged50-54|Primary Education,million,,,,,,,,,,,,,0.375701289,0.386167837,0.355807047,0.369084575,0.209982128,0.251346282,0.255194045,0.25635081,0.241274254,0.254376516,0.268451808,0.24950936,0.25113099,0.246236506,0.234978736,0.231748777,0.225367018,0.214511515,0.201416155,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged50-54|Secondary Education,million,,,,,,,,,,,,,6.655559622,6.601139708,5.565695807,5.439739726,5.358509278,6.793072115,7.496608564,7.884503779,7.416504817,7.814834987,8.242553056,7.656654876,7.702611081,7.549216941,7.201286777,7.099819047,6.902137938,6.567842509,6.165389044,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged50-54|Tertiary Education,million,,,,,,,,,,,,,4.218780332,4.439122234,4.307108188,4.477262506,4.740696987,4.811977422,4.670201512,4.326837706,4.06886149,4.286216546,4.519561872,4.197173021,4.221369104,4.136451316,3.945090686,3.888868124,3.780038266,3.596495368,3.375739047,,,,,,,,,,
IIASA-WiC POP,SSP4d_v9_130115,USA,Population|Female|Aged55-59,million,,,,,,,,,,,,,10.003424,11.13947273,11.34381631,10.18102388,10.25735374,10.3092407,11.84942355,12.4038917,12.4649209,11.74707964,12.38657958,13.06158614,12.13353173,12.20446932,11.95800008,11.40210857,11.23491521,10.91488641,10.37877028,,,,,,,,,,
